Latitud,Longitud,Rendimiento (kg/ha),Zona
-27.4248439337363,-51.1899197957652,3163.0,Área 02
-27.4248890737268,-51.1899198729969,3164.0,Área 02
-27.4249342137171,-51.1899199502288,3165.0,Área 02
-27.424979353707,-51.1899200274609,3166.0,Área 02
-27.4250244936967,-51.1899201046932,3167.0,Área 02
-27.425069633686,-51.1899201819256,3168.0,Área 02
-27.4251147736751,-51.1899202591583,3169.0,Área 02
-27.4251599136639,-51.1899203363911,3170.0,Área 02
-27.4252050536524,-51.1899204136241,3171.0,Área 02
-27.4252501936406,-51.1899204908572,3172.0,Área 02
-27.4252953336285,-51.1899205680906,3173.0,Área 02
-27.4253404736161,-51.1899206453241,3174.0,Área 02
-27.4253856136034,-51.1899207225578,3175.0,Área 02
-27.4254307535904,-51.1899207997917,3176.0,Área 02
-27.4254758935771,-51.1899208770258,3177.0,Área 02
-27.4255210335636,-51.1899209542601,3178.0,Área 02
-27.4255661735497,-51.1899210314945,3179.0,Área 02
-27.4256113135356,-51.1899211087291,3180.0,Área 02
-27.4256564535211,-51.1899211859639,3181.0,Área 02
-27.4257015935064,-51.1899212631989,3182.0,Área 02
-27.4257467334914,-51.189921340434,3183.0,Área 02
-27.425791873476,-51.1899214176694,3184.0,Área 02
-27.4258370134604,-51.1899214949049,3185.0,Área 02
-27.4258821534445,-51.1899215721406,3186.0,Área 02
-27.4259272934283,-51.1899216493765,3187.0,Área 02
-27.4259724334118,-51.1899217266125,3188.0,Área 02
-27.4260175733951,-51.1899218038488,3189.0,Área 02
-27.426062713378,-51.1899218810852,3190.0,Área 02
-27.4261078533606,-51.1899219583218,3191.0,Área 02
-27.426152993343,-51.1899220355585,3192.0,Área 02
-27.426198133325,-51.1899221127955,3193.0,Área 02
-27.4262432733068,-51.1899221900326,3194.0,Área 02
-27.4262884132882,-51.1899222672699,3195.0,Área 02
-27.4263335532694,-51.1899223445074,3196.0,Área 02
-27.4263786932503,-51.1899224217451,3197.0,Área 02
-27.4264238332308,-51.189922498983,3198.0,Área 02
-27.4264689732111,-51.189922576221,3199.0,Área 02
-27.4265141131911,-51.1899226534592,3200.0,Área 02
-27.4265592531708,-51.1899227306976,3201.0,Área 02
-27.4266043931503,-51.1899228079362,3202.0,Área 02
-27.4266495331294,-51.189922885175,3203.0,Área 02
-27.4267617986433,-51.1898219018417,3204.0,Área 02
-27.4267166586647,-51.1898218246436,3205.0,Área 02
-27.4266715186857,-51.1898217474458,3206.0,Área 02
-27.4266263787065,-51.1898216702481,3207.0,Área 02
-27.4265812387269,-51.1898215930505,3208.0,Área 02
-27.4265360987471,-51.1898215158532,3209.0,Área 02
-27.426490958767,-51.189821438656,3210.0,Área 02
-27.4264458187866,-51.1898213614591,3211.0,Área 02
-27.4264006788059,-51.1898212842623,3212.0,Área 02
-27.4263555388249,-51.1898212070657,3213.0,Área 02
-27.4263103988436,-51.1898211298692,3214.0,Área 02
-27.426265258862,-51.189821052673,3215.0,Área 02
-27.4262201188801,-51.1898209754769,3216.0,Área 02
-27.4261749788979,-51.189820898281,3217.0,Área 02
-27.4261298389155,-51.1898208210853,3218.0,Área 02
-27.4260846989327,-51.1898207438897,3219.0,Área 02
-27.4260395589497,-51.1898206666944,3220.0,Área 02
-27.4259944189663,-51.1898205894992,3221.0,Área 02
-27.4259492789827,-51.1898205123042,3222.0,Área 02
-27.4259041389988,-51.1898204351094,3223.0,Área 02
-27.4258589990146,-51.1898203579147,3224.0,Área 02
-27.4258138590301,-51.1898202807203,3225.0,Área 02
-27.4257687190453,-51.189820203526,3226.0,Área 02
-27.4257235790602,-51.1898201263319,3227.0,Área 02
-27.4256784390748,-51.189820049138,3228.0,Área 02
-27.4256332990891,-51.1898199719442,3229.0,Área 02
-27.4255881591031,-51.1898198947507,3230.0,Área 02
-27.4255430191168,-51.1898198175573,3231.0,Área 02
-27.4254978791303,-51.1898197403641,3232.0,Área 02
-27.4254527391434,-51.1898196631711,3233.0,Área 02
-27.4254075991563,-51.1898195859783,3234.0,Área 02
-27.4253624591689,-51.1898195087856,3235.0,Área 02
-27.4253173191811,-51.1898194315931,3236.0,Área 02
-27.4252721791931,-51.1898193544008,3237.0,Área 02
-27.4252270392048,-51.1898192772087,3238.0,Área 02
-27.4251818992162,-51.1898192000168,3239.0,Área 02
-27.4251367592273,-51.189819122825,3240.0,Área 02
-27.4250916192381,-51.1898190456334,3241.0,Área 02
-27.4250464792486,-51.189818968442,3242.0,Área 02
-27.4250013392588,-51.1898188912508,3243.0,Área 02
-27.4249561992688,-51.1898188140598,3244.0,Área 02
-27.4249110592784,-51.1898187368689,3245.0,Área 02
-27.4248659192877,-51.1898186596782,3246.0,Área 02
-27.4248207792968,-51.1898185824877,3247.0,Área 02
-27.4247756393056,-51.1898185052974,3248.0,Área 02
-27.424730499314,-51.1898184281073,3249.0,Área 02
-27.4246853593222,-51.1898183509173,3250.0,Área 02
-27.4246402193301,-51.1898182737275,3251.0,Área 02
-27.4245950793377,-51.1898181965379,3252.0,Área 02
-27.424549939345,-51.1898181193485,3253.0,Área 02
-27.424504799352,-51.1898180421593,3254.0,Área 02
-27.4244596593587,-51.1898179649702,3255.0,Área 02
-27.4244145193651,-51.1898178877814,3256.0,Área 02
-27.4243693793712,-51.1898178105926,3257.0,Área 02
-27.4243242393771,-51.1898177334041,3258.0,Área 02
-27.4242790993826,-51.1898176562158,3259.0,Área 02
-27.4242573893431,-51.1897164459437,3260.0,Área 02
-27.424302529338,-51.1897165230908,3261.0,Área 02
-27.4243476693326,-51.1897166002381,3262.0,Área 02
-27.4243928093268,-51.1897166773855,3263.0,Área 02
-27.4244379493208,-51.1897167545332,3264.0,Área 02
-27.4244830893145,-51.189716831681,3265.0,Área 02
-27.4245282293079,-51.189716908829,3266.0,Área 02
-27.424573369301,-51.1897169859772,3267.0,Área 02
-27.4246185092938,-51.1897170631256,3268.0,Área 02
-27.4246636492864,-51.1897171402741,3269.0,Área 02
-27.4247087892786,-51.1897172174229,3270.0,Área 02
-27.4247539292705,-51.1897172945718,3271.0,Área 02
-27.4247990692622,-51.1897173717209,3272.0,Área 02
-27.4248442092535,-51.1897174488701,3273.0,Área 02
-27.4248893492446,-51.1897175260196,3274.0,Área 02
-27.4249344892354,-51.1897176031692,3275.0,Área 02
-27.4249796292258,-51.189717680319,3276.0,Área 02
-27.425024769216,-51.189717757469,3277.0,Área 02
-27.4250699092059,-51.1897178346192,3278.0,Área 02
-27.4251150491955,-51.1897179117695,3279.0,Área 02
-27.4251601891848,-51.1897179889201,3280.0,Área 02
-27.4252053291738,-51.1897180660708,3281.0,Área 02
-27.4252504691626,-51.1897181432217,3282.0,Área 02
-27.425295609151,-51.1897182203727,3283.0,Área 02
-27.4253407491391,-51.189718297524,3284.0,Área 02
-27.425385889127,-51.1897183746754,3285.0,Área 02
-27.4254310291145,-51.189718451827,3286.0,Área 02
-27.4254761691018,-51.1897185289788,3287.0,Área 02
-27.4255213090887,-51.1897186061308,3288.0,Área 02
-27.4255664490754,-51.1897186832829,3289.0,Área 02
-27.4256115890618,-51.1897187604352,3290.0,Área 02
-27.4256567290479,-51.1897188375878,3291.0,Área 02
-27.4257018690337,-51.1897189147404,3292.0,Área 02
-27.4257470090192,-51.1897189918933,3293.0,Área 02
-27.4257921490044,-51.1897190690464,3294.0,Área 02
-27.4258372889893,-51.1897191461996,3295.0,Área 02
-27.4258824289739,-51.189719223353,3296.0,Área 02
-27.4259275689582,-51.1897193005066,3297.0,Área 02
-27.4259727089423,-51.1897193776603,3298.0,Área 02
-27.426017848926,-51.1897194548143,3299.0,Área 02
-27.4260629889095,-51.1897195319684,3300.0,Área 02
-27.4261081288926,-51.1897196091227,3301.0,Área 02
-27.4261532688755,-51.1897196862772,3302.0,Área 02
-27.4261984088581,-51.1897197634319,3303.0,Área 02
-27.4262435488404,-51.1897198405867,3304.0,Área 02
-27.4262886888224,-51.1897199177417,3305.0,Área 02
-27.4263338288041,-51.1897199948969,3306.0,Área 02
-27.4263789687855,-51.1897200720523,3307.0,Área 02
-27.4264241087666,-51.1897201492079,3308.0,Área 02
-27.4264692487474,-51.1897202263636,3309.0,Área 02
-27.4265143887279,-51.1897203035196,3310.0,Área 02
-27.4265595287082,-51.1897203806757,3311.0,Área 02
-27.4266046686881,-51.189720457832,3312.0,Área 02
-27.4266498086678,-51.1897205349884,3313.0,Área 02
-27.4266949486471,-51.1897206121451,3314.0,Área 02
-27.4267400886262,-51.1897206893019,3315.0,Área 02
-27.426785228605,-51.1897207664589,3316.0,Área 02
-27.4268303685834,-51.1897208436161,3317.0,Área 02
-27.42694263395,-51.1896198599142,3318.0,Área 02
-27.426897493972,-51.1896197827977,3319.0,Área 02
-27.4268523539936,-51.1896197056814,3320.0,Área 02
-27.4268072140151,-51.1896196285653,3321.0,Área 02
-27.4267620740362,-51.1896195514493,3322.0,Área 02
-27.426716934057,-51.1896194743335,3323.0,Área 02
-27.4266717940775,-51.189619397218,3324.0,Área 02
-27.4266266540977,-51.1896193201025,3325.0,Área 02
-27.4265815141177,-51.1896192429873,3326.0,Área 02
-27.4265363741373,-51.1896191658723,3327.0,Área 02
-27.4264912341566,-51.1896190887574,3328.0,Área 02
-27.4264460941757,-51.1896190116427,3329.0,Área 02
-27.4264009541945,-51.1896189345282,3330.0,Área 02
-27.4263558142129,-51.1896188574139,3331.0,Área 02
-27.4263106742311,-51.1896187802997,3332.0,Área 02
-27.426265534249,-51.1896187031858,3333.0,Área 02
-27.4262203942666,-51.189618626072,3334.0,Área 02
-27.4261752542839,-51.1896185489584,3335.0,Área 02
-27.4261301143009,-51.189618471845,3336.0,Área 02
-27.4260849743176,-51.1896183947317,3337.0,Área 02
-27.4260398343341,-51.1896183176186,3338.0,Área 02
-27.4259946943502,-51.1896182405057,3339.0,Área 02
-27.425949554366,-51.189618163393,3340.0,Área 02
-27.4259044143816,-51.1896180862805,3341.0,Área 02
-27.4258592743968,-51.1896180091682,3342.0,Área 02
-27.4258141344118,-51.189617932056,3343.0,Área 02
-27.4257689944265,-51.189617854944,3344.0,Área 02
-27.4257238544408,-51.1896177778322,3345.0,Área 02
-27.4256787144549,-51.1896177007206,3346.0,Área 02
-27.4256335744687,-51.1896176236091,3347.0,Área 02
-27.4255884344822,-51.1896175464978,3348.0,Área 02
-27.4255432944954,-51.1896174693867,3349.0,Área 02
-27.4254981545083,-51.1896173922758,3350.0,Área 02
-27.4254530145209,-51.1896173151651,3351.0,Área 02
-27.4254078745333,-51.1896172380546,3352.0,Área 02
-27.4253627345453,-51.1896171609442,3353.0,Área 02
-27.4253175945571,-51.189617083834,3354.0,Área 02
-27.4252724545685,-51.189617006724,3355.0,Área 02
-27.4252273145797,-51.1896169296141,3356.0,Área 02
-27.4251821745905,-51.1896168525045,3357.0,Área 02
-27.4251370346011,-51.189616775395,3358.0,Área 02
-27.4250918946114,-51.1896166982857,3359.0,Área 02
-27.4250467546214,-51.1896166211766,3360.0,Área 02
-27.4250016146311,-51.1896165440677,3361.0,Área 02
-27.4249564746405,-51.1896164669589,3362.0,Área 02
-27.4249113346496,-51.1896163898503,3363.0,Área 02
-27.4248661946584,-51.189616312742,3364.0,Área 02
-27.4248210546669,-51.1896162356337,3365.0,Área 02
-27.4247759146751,-51.1896161585257,3366.0,Área 02
-27.4247307746831,-51.1896160814179,3367.0,Área 02
-27.4246856346907,-51.1896160043102,3368.0,Área 02
-27.4246404946981,-51.1896159272027,3369.0,Área 02
-27.4245953547051,-51.1896158500954,3370.0,Área 02
-27.4245502147119,-51.1896157729882,3371.0,Área 02
-27.4245050747184,-51.1896156958813,3900.0,Área 02
-27.4244599347246,-51.1896156187745,3901.0,Área 02
-27.4244147947304,-51.1896155416679,3902.0,Área 02
-27.424369654736,-51.1896154645615,3903.0,Área 02
-27.4243245147414,-51.1896153874552,3904.0,Área 02
-27.4242793747464,-51.1896153103492,3905.0,Área 02
-27.4242576645598,-51.1895141001155,3906.0,Área 02
-27.4243028045552,-51.1895141771803,3907.0,Área 02
-27.4243479445503,-51.1895142542453,3908.0,Área 02
-27.4243930845451,-51.1895143313105,3909.0,Área 02
-27.4244382245396,-51.1895144083758,3910.0,Área 02
-27.4244833645338,-51.1895144854414,3911.0,Área 02
-27.4245285045278,-51.1895145625071,3912.0,Área 02
-27.4245736445214,-51.189514639573,3913.0,Área 02
-27.4246187845147,-51.1895147166391,3914.0,Área 02
-27.4246639245078,-51.1895147937054,3915.0,Área 02
-27.4247090645006,-51.1895148707718,3916.0,Área 02
-27.424754204493,-51.1895149478385,3917.0,Área 02
-27.4247993444852,-51.1895150249053,3918.0,Área 02
-27.4248444844771,-51.1895151019722,3919.0,Área 02
-27.4248896244687,-51.1895151790394,3920.0,Área 02
-27.42493476446,-51.1895152561068,3921.0,Área 02
-27.424979904451,-51.1895153331743,3922.0,Área 02
-27.4250250444417,-51.189515410242,3923.0,Área 02
-27.4250701844321,-51.1895154873099,3924.0,Área 02
-27.4251153244222,-51.1895155643779,3925.0,Área 02
-27.425160464412,-51.1895156414462,3926.0,Área 02
-27.4252056044016,-51.1895157185146,3927.0,Área 02
-27.4252507443908,-51.1895157955832,3928.0,Área 02
-27.4252958843798,-51.189515872652,3929.0,Área 02
-27.4253410243685,-51.1895159497209,3930.0,Área 02
-27.4253861643568,-51.1895160267901,3931.0,Área 02
-27.4254313043449,-51.1895161038594,3932.0,Área 02
-27.4254764443327,-51.1895161809289,3933.0,Área 02
-27.4255215843202,-51.1895162579986,3934.0,Área 02
-27.4255667243074,-51.1895163350685,3935.0,Área 02
-27.4256118642943,-51.1895164121385,3936.0,Área 02
-27.4256570042809,-51.1895164892087,3937.0,Área 02
-27.4257021442672,-51.1895165662791,3938.0,Área 02
-27.4257472842533,-51.1895166433497,3939.0,Área 02
-27.425792424239,-51.1895167204205,3940.0,Área 02
-27.4258375642244,-51.1895167974914,3941.0,Área 02
-27.4258827042096,-51.1895168745625,3942.0,Área 02
-27.4259278441945,-51.1895169516338,3943.0,Área 02
-27.425972984179,-51.1895170287053,3944.0,Área 02
-27.4260181241633,-51.1895171057769,3945.0,Área 02
-27.4260632641473,-51.1895171828488,3946.0,Área 02
-27.426108404131,-51.1895172599208,3947.0,Área 02
-27.4261535441144,-51.189517336993,3948.0,Área 02
-27.4261986840975,-51.1895174140654,3949.0,Área 02
-27.4262438240803,-51.1895174911379,3950.0,Área 02
-27.4262889640628,-51.1895175682107,3951.0,Área 02
-27.426334104045,-51.1895176452836,3952.0,Área 02
-27.426379244027,-51.1895177223567,3953.0,Área 02
-27.4264243840086,-51.1895177994299,3954.0,Área 02
-27.4264695239899,-51.1895178765034,3955.0,Área 02
-27.426514663971,-51.189517953577,3956.0,Área 02
-27.4265598039518,-51.1895180306509,3957.0,Área 02
-27.4266049439322,-51.1895181077248,3958.0,Área 02
-27.4266500839124,-51.189518184799,3959.0,Área 02
-27.4266952238923,-51.1895182618734,3960.0,Área 02
-27.4267403638719,-51.1895183389479,3961.0,Área 02
-27.4267855038512,-51.1895184160226,3962.0,Área 02
-27.4268306438302,-51.1895184930975,3963.0,Área 02
-27.4268757838089,-51.1895185701726,3964.0,Área 02
-27.4269209237873,-51.1895186472478,3965.0,Área 02
-27.4269660637655,-51.1895187243233,3966.0,Área 02
-27.4270112037433,-51.1895188013989,3967.0,Área 02
-27.4270563437208,-51.1895188784747,3968.0,Área 02
-27.4271686089395,-51.1894178943634,3969.0,Área 02
-27.4271234689624,-51.1894178173283,3970.0,Área 02
-27.4270783289851,-51.1894177402934,3971.0,Área 02
-27.4270331890074,-51.1894176632587,3972.0,Área 02
-27.4269880490294,-51.1894175862241,3973.0,Área 02
-27.4269429090512,-51.1894175091897,3974.0,Área 02
-27.4268977690727,-51.1894174321555,3975.0,Área 02
-27.4268526290938,-51.1894173551215,3976.0,Área 02
-27.4268074891147,-51.1894172780877,3977.0,Área 02
-27.4267623491353,-51.189417201054,3978.0,Área 02
-27.4267172091555,-51.1894171240206,3979.0,Área 02
-27.4266720691755,-51.1894170469873,3980.0,Área 02
-27.4266269291952,-51.1894169699542,3981.0,Área 02
-27.4265817892146,-51.1894168929212,3982.0,Área 02
-27.4265366492338,-51.1894168158885,3983.0,Área 02
-27.4264915092526,-51.1894167388559,3984.0,Área 02
-27.4264463692711,-51.1894166618235,3985.0,Área 02
-27.4264012292894,-51.1894165847913,3986.0,Área 02
-27.4263560893073,-51.1894165077593,3987.0,Área 02
-27.426310949325,-51.1894164307274,3988.0,Área 02
-27.4262658093423,-51.1894163536957,3989.0,Área 02
-27.4262206693594,-51.1894162766642,3990.0,Área 02
-27.4261755293762,-51.1894161996329,3991.0,Área 02
-27.4261303893926,-51.1894161226018,3992.0,Área 02
-27.4260852494088,-51.1894160455708,3993.0,Área 02
-27.4260401094247,-51.18941596854,3994.0,Área 02
-27.4259949694403,-51.1894158915094,3995.0,Área 02
-27.4259498294556,-51.189415814479,3996.0,Área 02
-27.4259046894706,-51.1894157374488,3997.0,Área 02
-27.4258595494854,-51.1894156604187,3998.0,Área 02
-27.4258144094998,-51.1894155833888,3999.0,Área 02
-27.4257692695139,-51.1894155063591,4000.0,Área 02
-27.4257241295278,-51.1894154293296,4001.0,Área 02
-27.4256789895414,-51.1894153523002,4002.0,Área 02
-27.4256338495546,-51.1894152752711,4003.0,Área 02
-27.4255887095676,-51.1894151982421,4004.0,Área 02
-27.4255435695803,-51.1894151212133,4005.0,Área 02
-27.4254984295927,-51.1894150441847,4006.0,Área 02
-27.4254532896047,-51.1894149671562,4007.0,Área 02
-27.4254081496165,-51.189414890128,4008.0,Área 02
-27.425363009628,-51.1894148130999,4009.0,Área 02
-27.4253178696393,-51.189414736072,4010.0,Área 02
-27.4252727296502,-51.1894146590443,4011.0,Área 02
-27.4252275896608,-51.1894145820167,4012.0,Área 02
-27.4251824496712,-51.1894145049893,4013.0,Área 02
-27.4251373096812,-51.1894144279621,4014.0,Área 02
-27.425092169691,-51.1894143509351,4015.0,Área 02
-27.4250470297004,-51.1894142739083,4016.0,Área 02
-27.4250018897096,-51.1894141968817,4017.0,Área 02
-27.4249567497184,-51.1894141198552,4018.0,Área 02
-27.424911609727,-51.1894140428289,4019.0,Área 02
-27.4248664697353,-51.1894139658028,4020.0,Área 02
-27.4248213297433,-51.1894138887769,4021.0,Área 02
-27.424776189751,-51.1894138117511,4022.0,Área 02
-27.4247310497584,-51.1894137347255,4023.0,Área 02
-27.4246859097655,-51.1894136577001,4024.0,Área 02
-27.4246407697724,-51.1894135806749,4025.0,Área 02
-27.4245956297789,-51.1894135036499,4026.0,Área 02
-27.4245504897851,-51.189413426625,4027.0,Área 02
-27.4245053497911,-51.1894133496004,4028.0,Área 02
-27.4244602097968,-51.1894132725759,4029.0,Área 02
-27.4244150698021,-51.1894131955516,4030.0,Área 02
-27.4243699298072,-51.1894131185274,4031.0,Área 02
-27.424324789812,-51.1894130415035,4032.0,Área 02
-27.4242796498164,-51.1894129644797,4033.0,Área 02
-27.4242345098206,-51.1894128874561,4034.0,Área 02
-27.42416765949,-51.1893116003198,4035.0,Área 02
-27.4242127994866,-51.189311677302,4036.0,Área 02
-27.4242579394828,-51.1893117542844,4037.0,Área 02
-27.4243030794787,-51.1893118312669,4038.0,Área 02
-27.4243482194743,-51.1893119082496,4039.0,Área 02
-27.4243933594696,-51.1893119852325,4040.0,Área 02
-27.4244384994647,-51.1893120622156,4041.0,Área 02
-27.4244836394594,-51.1893121391989,4042.0,Área 02
-27.4245287794539,-51.1893122161823,4043.0,Área 02
-27.4245739194481,-51.189312293166,4044.0,Área 02
-27.4246190594419,-51.1893123701498,4045.0,Área 02
-27.4246641994355,-51.1893124471337,4046.0,Área 02
-27.4247093394288,-51.1893125241179,4047.0,Área 02
-27.4247544794218,-51.1893126011022,4048.0,Área 02
-27.4247996194145,-51.1893126780868,4049.0,Área 02
-27.4248447594069,-51.1893127550715,4050.0,Área 02
-27.424889899399,-51.1893128320563,4051.0,Área 02
-27.4249350393908,-51.1893129090414,4052.0,Área 02
-27.4249801793824,-51.1893129860267,4053.0,Área 02
-27.4250253193736,-51.1893130630121,4054.0,Área 02
-27.4250704593646,-51.1893131399977,4055.0,Área 02
-27.4251155993552,-51.1893132169835,4056.0,Área 02
-27.4251607393456,-51.1893132939694,4057.0,Área 02
-27.4252058793357,-51.1893133709556,4058.0,Área 02
